37.453293,127.134141,305,학생회관 1번출구
37.453041,127.133764,306,학생회관 2번출구
37.451877,127.131552,307,교육대학원 1번출구
37.452029,127.131722,308,교육대학원 2번출구
37.452147,127.132034,309,교육대학원 3번출구
37.449351,127.126901,310,가천대역 1번출구
37.449438,127.127233,311,가천대역 1-1번출구
37.449891,127.127121,312,비전타워 1번출구
37.450137,127.127274,313,비전타워 2번출구
37.449299,127.127631,314,비전타워 3번출구
37.450892,127.127363,315,반도체대학 1번출구
37.450727,127.127293,316,반도체대학 2번출구
37.451426,127.127229,317,반도체대학 3번출구
37.450924,127.126999,318,반도체대학 4번출구
37.449405,127.128539,319,공과대학2 1번출구
37.449333,127.128165,320,공과대학2 2번출구
37.449542,127.129486,321,산학협력관1 1번출구
37.44983,127.129729,322,산학협력관1 2번출구
37.450501,127.129685,323,가천관 1번 출구
37.450709,127.130078,324,가천관 2번 출구
37.450825,127.128511,325,전자정보도서관 1번 출구
37.451001,127.128746,326,전자정보도서관 2번 출구
37.451445,127.127877,327,공과대학1 1번출구
37.451579,127.128297,328,공과대학1 2번출구
37.45136,127.128651,329,공과대학1 3번출구
37.45177,127.127344,330,글로벌센터 1번출구
37.451913,127.127334,331,글로벌센터 2번출구
37.451925,127.126986,332,글로벌센터 3번출구
37.452505,127.132971,333,중앙도서관 1번출구
37.452321,127.132598,334,중앙도서관 2번출구
37.454253,127.134915,335,운동장 1번출구
37.455754,127.134732,336,운동장 2번출구
37.455157,127.133368,337,AI공학관 1번출구
37.455214,127.133746,338,AI공학관 2번출구
37.455297,127.134172,339,AI공학관 3번출구
37.455823,127.133224,340,제3기숙사 1번출구
37.455715,127.133554,341,제3기숙사 2번출구
37.456073,127.13354,342,제3기숙사 3번출구
37.456125,127.134335,343,제2기숙사 1번출구
37.456015,127.134215,344,제2기숙사 2번출구
37.456352,127.135375,345,제1기숙사 1번출구
37.452089,127.128824,346,예술대학1 1번출구
37.451548,127.129666,347,예술대학2 1번출구
37.452598,127.130153,348,가천대학교 평생교육원 1번출구
37.450442,127.126971,349,정문 교차로
37.450435,127.127529,350,정문 요금소
37.450747,127.127695,351,전정도 잔디윗길 입구
37.451146,127.127838,352,전정도 잔디윗길 2번째 포인트
37.450924,127.128757,353,전정도 잔디윗길 3번째 포인트
37.451397,127.127619,354,산학협력관 사거리
37.451297,127.128118,355,"전정도, 공과대학 사거리"
37.451087,127.128834,356,"전정도, 공과대학 삼거리1"
37.450991,127.129137,357,"전정도, 공과대학 삼거리2"
37.450716,127.127466,358,산학협력관 앞 무당이 대기 포인트
37.450812,127.129701,359,가천관 끝 교차로
37.450126,127.129411,360,가천관 시작 교차로
37.451676,127.127612,361,공과대학1 뒷길 삼거리
37.451772,127.127439,362,글로벌센터 -> 예술대학1 꺽이는 포인트
37.452029,127.128727,363,예술대학1 사거리 1
37.451971,127.12854,364,예술대학1 사거리 2
37.451849,127.128582,365,예술대학1 사거리 3
37.451862,127.128712,366,예술대학1 사거리 4
37.452585,127.130598,367,평생교육원 -> 교육대학원 꺽이는 길
37.451821,127.131244,368,평생교육원 -> 교육대학원 꺽이는 길 -> 교대 앞 도보
37.450862,127.130177,369,가천관 -> 교육대학원 입구
37.451154,127.130838,370,가천관 -> 교육대학원 중간길
37.452256,127.131621,371,교육대학원 앞 무당이 대기 포인트
37.453006,127.133604,372,중앙도서관 도보 끝
37.453401,127.134066,373,"AI공학관, 학생회관 삼거리"
37.455529,127.13351,374,"AI공학관, 제3기숙사 Inter길1"
37.455435,127.133555,375,"AI공학관, 제3기숙사 Inter길2"
37.45495,127.133224,376,"AI공학관, 뒷길 입구"
37.455953,127.133511,377,제2기숙사 출구 초 입구
37.456196,127.134683,378,제2기숙사 출구로 들어가는 입구
37.456,127.135243,379,제1기숙사 출구 초 입구
37.453763,127.134827,380,학생회관 -> 생활관 꺽이는 포인트
37.453293,127.134141,381,학생회관 1번출구
37.453041,127.133764,382,학생회관 2번출구
37.451877,127.131552,383,교육대학원 1번출구
37.452029,127.131722,384,교육대학원 2번출구
37.452147,127.132034,385,교육대학원 3번출구
37.449351,127.126901,386,가천대역 1번출구
37.449438,127.127233,387,가천대역 1-1번출구
37.449891,127.127121,388,비전타워 1번출구
37.450137,127.127274,389,비전타워 2번출구
37.449299,127.127631,390,비전타워 3번출구
37.450892,127.127363,391,반도체대학 1번출구
37.450727,127.127293,392,반도체대학 2번출구
37.451426,127.127229,393,반도체대학 3번출구
37.450924,127.126999,394,반도체대학 4번출구
37.449405,127.128539,395,공과대학2 1번출구
37.449333,127.128165,396,공과대학2 2번출구
37.449542,127.129486,397,산학협력관1 1번출구
37.44983,127.129729,398,산학협력관1 2번출구
37.450501,127.129685,399,가천관 1번 출구
